user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6509575,"Custom Bid for Services - 52500,Custom Bid for Services - 103950",,Ministry of Defence - Department of Defence,2,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8153769,https://bidplus.gem.gov.in/showbidDocument/8153769,08-08-2025 17:00:00
mahi,GEM/2025/B/6507938,Monthly Basis Cab & Taxi Hiring Services - SUV; 1500 km x 320 hours; Local,, - Revenue Department Andaman & Nicobar,3,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8151932,https://bidplus.gem.gov.in/showbidDocument/8151932,08-08-2025 15:00:00
mahi,GEM/2025/B/6506475,Procurement of Navigation Light Control Panel,,Ministry of Defence - Department of Defence,1,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8150289,https://bidplus.gem.gov.in/showbidDocument/8150289,08-08-2025 14:00:00
mahi,GEM/2025/B/6501086,"Testing of Water Quality - Sea Water; pH Testing, Chloride Testing, Salinity Testing, Dissolved Oxy",," - Science & Technology Department, Andaman & Nicobar",1,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8143942,https://bidplus.gem.gov.in/showbidDocument/8143942,08-08-2025 10:00:00
mahi,GEM/2025/B/6498690,"Target Face - Shooting,Target Face - Shooting",,Ministry of Youth Affairs and Sports - Department of Sports,200,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8141205,https://bidplus.gem.gov.in/showbidDocument/8141205,08-08-2025 12:00:00
mahi,GEM/2025/B/6483229,Funeral Vehicle,," - Transport Department, Andaman & Nicobar",1,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8123799,https://bidplus.gem.gov.in/showbidDocument/8123799,08-08-2025 17:00:00
mahi,GEM/2025/B/6505755,"Preparis Island to Landfall Island,Elphinstone to Port Blair Harbour,Port Blair Inner Harbour,Teras",,Ministry of Defence - Department of Defence,10,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8149462,https://bidplus.gem.gov.in/showbidDocument/8149462,07-08-2025 18:00:00
mahi,GEM/2025/B/6494206,Navigation Publications,,Ministry of Defence - Department of Defence,1,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8136072,https://bidplus.gem.gov.in/showbidDocument/8136072,05-08-2025 16:00:00
mahi,GEM/2025/B/6467759,"ALUMINIUM HINGES,ALUMINIUM HINGES,CUTTING WHEEL,3 PIN PLUG,3 PIN PLUG,2 PIN PLUG,ROD ROUND MS,MS SH",,Ministry of Defence - Department of Defence,1309,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8106202,https://bidplus.gem.gov.in/showbidDocument/8106202,07-08-2025 09:00:00
mahi,GEM/2025/B/6458303,Monthly Basis Cab & Taxi Hiring Services - Premium Sedan; 1500 km x 320 hours; Local,, - Revenue Department Andaman & Nicobar,2,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8095555,https://bidplus.gem.gov.in/showbidDocument/8095555,04-08-2025 12:00:00
mahi,GEM/2025/B/6352360,"lubricant,utoclavable,napkin,Articulating,saliva,Calcium,Broach,pulp canal,Material,ionomer,restora",,Ministry of Defence - Department of Military Affairs,763,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7975797,https://bidplus.gem.gov.in/showbidDocument/7975797,06-08-2025 13:00:00
mahi,GEM/2025/B/6314706,EB9188B-171000344550 ADV VLF DEMODULATOR,,Ministry of Defence - Department of Military Affairs,8,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7933449,https://bidplus.gem.gov.in/showbidDocument/7933449,06-08-2025 18:00:00
mahi,GEM/2025/B/6286208,Manpower Outsourcing Services - Minimum wage - Semi-skilled; Secondary School; Others,,Ministry of Defence - Department of Military Affairs,5,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7901606,https://bidplus.gem.gov.in/showbidDocument/7901606,06-08-2025 09:00:00
mahi,GEM/2025/B/6458156,"Video Conferencing Camera / Web Camera (V2),Wired Microphone,HDMI Cable",," - Shipping & Ports Department, Andaman & Nicobar",3,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8095396,https://bidplus.gem.gov.in/showbidDocument/8095396,06-08-2025 15:00:00
mahi,GEM/2025/B/6457837,"119-8822,117-1197,NK001478,4910555,NK001479,NK001480,NK001481,NK001482",,Ministry of Defence - Department of Military Affairs,12,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8095045,https://bidplus.gem.gov.in/showbidDocument/8095045,02-08-2025 12:00:00
mahi,GEM/2025/B/6457219,Jaggery (V2) as per IS 12923,," - Social Welfare Department, Andaman & Nicobar",2508,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8094353,https://bidplus.gem.gov.in/showbidDocument/8094353,02-08-2025 15:00:00
mahi,GEM/2025/B/6457092,Jaggery (V2) as per IS 12923,," - Social Welfare Department, Andaman & Nicobar",1620,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8094208,https://bidplus.gem.gov.in/showbidDocument/8094208,02-08-2025 11:00:00
mahi,GEM/2025/B/6456976,Jaggery (V2) as per IS 12923,," - Social Welfare Department, Andaman & Nicobar",4932,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8094081,https://bidplus.gem.gov.in/showbidDocument/8094081,02-08-2025 10:00:00
mahi,GEM/2025/B/6456872,Jaggery (V2) as per IS 12923,," - Social Welfare Department, Andaman & Nicobar",2964,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8093967,https://bidplus.gem.gov.in/showbidDocument/8093967,02-08-2025 11:00:00
mahi,GEM/2025/B/6491615,Custom Bid for Services - 03 in nos wire mess of ventilation trunking in Aft Engine Room corroded a,,Ministry of Defence - Department of Defence,4,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8133159,https://bidplus.gem.gov.in/showbidDocument/8133159,04-08-2025 12:00:00
mahi,GEM/2025/B/6490688,"Hiring of Earth Moving Equipments, Material Handling Equipments and Cranes (per Hour basis) - As Pe",," - Andaman Public Works Department (APWD), Andaman & Nicobar",2,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8132112,https://bidplus.gem.gov.in/showbidDocument/8132112,04-08-2025 17:00:00
mahi,GEM/2025/B/6477757,Operation and  Maintenance Services of Power Generator(DG-Set) - Package 3 - O&M Service with opera,, - Information Technology Department Andaman & Nicobar,1,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8117682,https://bidplus.gem.gov.in/showbidDocument/8117682,04-08-2025 17:00:00
mahi,GEM/2025/B/6432874,Foldable Wheelchair (Adult),, - Health Department Andaman & Nicobar,67,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8066665,https://bidplus.gem.gov.in/showbidDocument/8066665,04-08-2025 15:00:00
mahi,GEM/2025/B/6432772,"Heparin Injection,Heparin Injection,Paracetamol Injection,Levetiracetam Injection,Amiodarone Inject",, - Health Department Andaman & Nicobar,209600,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8066550,https://bidplus.gem.gov.in/showbidDocument/8066550,04-08-2025 16:00:00
mahi,GEM/2025/B/6410592,"Azithromycin Oral Liquid,Calamine Lotion (V2),Amoxicillin + Clavulanic Oral Liquid,Brimonidine Tart",, - Health Department Andaman & Nicobar,50500,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8041530,https://bidplus.gem.gov.in/showbidDocument/8041530,04-08-2025 10:00:00
mahi,GEM/2025/B/6461775,"Ring gear and Pinion set Part No-59036535,Cup and cone Differential Bearing Part No-54093519,O Ring",,"Ministry of Ports, Shipping and Waterways - NA",14,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8099471,https://bidplus.gem.gov.in/showbidDocument/8099471,08-08-2025 15:00:00
mahi,GEM/2025/B/6454039,"MS SHEET, 3MM, 8x4 FT,4 MM MS SHEET, 8x4 FT,6 MM, MS SHEET, 8x4 FT",,Ministry of Defence - Department of Defence,13,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8090825,https://bidplus.gem.gov.in/showbidDocument/8090825,04-08-2025 09:00:00
mahi,GEM/2025/B/6445663,Reverse Osmosis based Water Treatment System above 50 LPH Capacity (V2),,Ministry of Youth Affairs and Sports - Department of Sports,2,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8081005,https://bidplus.gem.gov.in/showbidDocument/8081005,04-08-2025 11:00:00
mahi,GEM/2025/B/6410051,"Manpower Outsourcing Services - Minimum wage - Skilled; Diploma; Others,Manpower Outsourcing Servic",,Ministry of Defence - Department of Defence,10,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8040927,https://bidplus.gem.gov.in/showbidDocument/8040927,01-08-2025 19:00:00
mahi,GEM/2025/B/6400414,Multifunction Machine MFM (V2),,Ministry of Home Affairs - NA,3,,,,ANDAMAN & NICOBAR,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8030194,https://bidplus.gem.gov.in/showbidDocument/8030194,07-08-2025 15:00:00
