user_name,bid_no,name_of_work,category,department_name,quantity,emd,exemption_allowed,estimation_value,state,location,apply_mode,website_link,document_link,attachment_link,end_date
mahi,GEM/2025/B/6366935,Supply and Installation of PSCAD Educational Software,,Ministry of Education - Department of Higher Education,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7992001,https://bidplus.gem.gov.in/showbidDocument/7992001,05-08-2025 17:00:00
mahi,GEM/2025/B/6349249,"12V, 200AH, LEAD ACID BATTERY",,Ministry of Steel - Rashtriya Ispat Nigam Limited,20,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7972246,https://bidplus.gem.gov.in/showbidDocument/7972246,07-08-2025 12:00:00
mahi,GEM/2025/B/6423567,"Handling and Transport on Lumpsum Basis - Transport Service,Handling and Transport on Lumpsum Basis",,Ministry of Chemicals and Fertilizers - Department of Fertilizers,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8056167,https://bidplus.gem.gov.in/showbidDocument/8056167,04-08-2025 13:00:00
mahi,GEM/2025/B/6423712,"Handling and Transport on Lumpsum Basis - Transport Service,Handling and Transport on Lumpsum Basis",,Ministry of Chemicals and Fertilizers - Department of Fertilizers,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8056350,https://bidplus.gem.gov.in/showbidDocument/8056350,04-08-2025 13:00:00
mahi,GEM/2025/B/6397627,PROCUREMENT AND INSTALLATION OF S6 TVRO SYSTEM (MALE: KNS) INCLUDING SECURING OF CABLES AND COMMISS,,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8027058,https://bidplus.gem.gov.in/showbidDocument/8027058,08-08-2025 16:00:00
mahi,GEM/2025/B/6251697,"ENCLOSURE FOR MCB, 20A, B and C",,Ministry of Steel - Rashtriya Ispat Nigam Limited,50,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7863362,https://bidplus.gem.gov.in/showbidDocument/7863362,04-08-2025 11:00:00
mahi,GEM/2025/B/6401080,"CPLGTRANSMJAW FLEXBORE5075MAN PMP 2177805,CPLGTRANSMJAW FLEXBORE3032RECR PMP 2177804,CPLGTRANSMJAW ",,Ministry of Steel - Rashtriya Ispat Nigam Limited,38,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8030909,https://bidplus.gem.gov.in/showbidDocument/8030909,08-08-2025 18:00:00
mahi,GEM/2025/B/6381340,EL4614B-LIC-P-MISC-38R1-17,,Ministry of Defence - Department of Military Affairs,12000,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8008509,https://bidplus.gem.gov.in/showbidDocument/8008509,04-08-2025 12:00:00
mahi,GEM/2025/B/6379476,"LED blinker for solar signal unit,Solar module for solar signal unit",,Ministry of Steel - Rashtriya Ispat Nigam Limited,12,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8006411,https://bidplus.gem.gov.in/showbidDocument/8006411,02-08-2025 11:00:00
mahi,GEM/2025/B/6397444,VIBRATION DATA COLLECTOR CUM ANALYZER,,Ministry of Steel - Rashtriya Ispat Nigam Limited,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8026846,https://bidplus.gem.gov.in/showbidDocument/8026846,05-08-2025 10:00:00
mahi,GEM/2025/B/6395177,"2113849,2113792,2113629,2113801,2113802,2113803,2113804,2113805,2113814,2113627,2146663,2113800,217",,Ministry of Steel - Rashtriya Ispat Nigam Limited,72,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8024098,https://bidplus.gem.gov.in/showbidDocument/8024098,06-08-2025 10:00:00
mahi,GEM/2025/B/6394338,CUTOFF GRINDING WHEEL 400 X 3.2 X 31.75 MM A30T5B/A30R5B,,Ministry of Steel - Rashtriya Ispat Nigam Limited,600,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8023139,https://bidplus.gem.gov.in/showbidDocument/8023139,06-08-2025 10:00:00
mahi,GEM/2025/B/6421224,Custom Bid for Services - Hiring of Shore Based Services for supporting Drilling Operations in Offs,,Ministry of Petroleum and Natural Gas - OIL INDIA Limited,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8053414,https://bidplus.gem.gov.in/showbidDocument/8053414,05-08-2025 14:00:00
mahi,GEM/2025/B/6421086,Horn Loudspeaker,,Department of Space - Department of Space,10,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8053245,https://bidplus.gem.gov.in/showbidDocument/8053245,02-08-2025 18:00:00
mahi,GEM/2025/B/6378065,"Annual Maintenance service-AIR CONDITIONER,Annual Maintenance service-AIR CONDITIONER,Annual Mainte",,Ministry of Power - NA,27,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8004852,https://bidplus.gem.gov.in/showbidDocument/8004852,02-08-2025 11:00:00
mahi,GEM/2025/B/6307656,"2036045-FLEXIBLE JAW COUPLING AS PER RINL SPEC AND DRG,2036046-SPIDER FOR JAW COUPLING AS PER RINL ",,Ministry of Steel - Rashtriya Ispat Nigam Limited,20,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7925676,https://bidplus.gem.gov.in/showbidDocument/7925676,04-08-2025 11:00:00
mahi,GEM/2025/B/6418627,Custom Bid for Services - TMT 7 YEARS WET LEASING CONVESRION TENDER AT VISAKHAPATNAM,,Ministry of Steel - Rashtriya Ispat Nigam Limited,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8050438,https://bidplus.gem.gov.in/showbidDocument/8050438,05-08-2025 09:00:00
mahi,GEM/2025/B/6437877,Custom Bid for Services - Ambulance with 01 Permanent Stretcher and 01 Foldable Stretcher etc,,PMO - Department of Atomic Energy,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8072254,https://bidplus.gem.gov.in/showbidDocument/8072254,08-08-2025 15:00:00
mahi,GEM/2025/B/6441419,SUPPLY OF HIGH PRECISION LARGE LINEAR DIMENSION MEASURING INSTRUMENT,,Department of Space - Department of Space,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8076236,https://bidplus.gem.gov.in/showbidDocument/8076236,02-08-2025 09:00:00
mahi,GEM/2025/B/6441782,"FABRICATION, PAINTING AND SUPPLY OF SC120 STAGE VERTICAL HANDLING RING",,Department of Space - Department of Space,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8076651,https://bidplus.gem.gov.in/showbidDocument/8076651,04-08-2025 09:00:00
mahi,GEM/2025/B/6364728,"RKB-50-15L-7,RKB-65-19E7",,PMO - Department of Atomic Energy,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7989506,https://bidplus.gem.gov.in/showbidDocument/7989506,05-08-2025 10:00:00
mahi,GEM/2025/B/6354577,"3005041,3005110,3005040,3005061,3005060,3005113,3005048,3005052,3005177,3005017",,Ministry of Steel - Rashtriya Ispat Nigam Limited,146,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7978251,https://bidplus.gem.gov.in/showbidDocument/7978251,02-08-2025 10:00:00
mahi,GEM/2025/B/6344283,strap manual for CDY,,Ministry of Steel - Rashtriya Ispat Nigam Limited,30,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7966458,https://bidplus.gem.gov.in/showbidDocument/7966458,02-08-2025 09:00:00
mahi,GEM/2025/B/6248473,Repair and Overhauling Service - REPAIR  REFURBISHMENT AND MR ROUTINES OF INTEGRATED MACHINERY CONT,,Ministry of Defence - Department of Military Affairs,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7859754,https://bidplus.gem.gov.in/showbidDocument/7859754,08-08-2025 09:00:00
mahi,GEM/2025/B/6251182,"gear box equivalent to Breveni make, Model number: SL 8503/FS/188.1- S6 5C R1For HBF Drives",,PMO - Department of Atomic Energy,2,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/7862782,https://bidplus.gem.gov.in/showbidDocument/7862782,08-08-2025 09:00:00
mahi,GEM/2025/B/6421312,cctv system,,Department of Space - Department of Space,1,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8053513,https://bidplus.gem.gov.in/showbidDocument/8053513,04-08-2025 19:00:00
mahi,GEM/2025/B/6391770,"VLV, BALL, FLG, 1.6 MPa, RF, CS, PCI-1, 40mm,VLV, BALL, FLG, 1.6 MPa, RF, CS, PCI-1, 65mm,VLV, BALL",,Ministry of Steel - Rashtriya Ispat Nigam Limited,24,,,,ANDHRA PRADESH,,Online,https://bidplus.gem.gov.in/,https://bidplus.gem.gov.in/showbidDocument/8020190,https://bidplus.gem.gov.in/showbidDocument/8020190,04-08-2025 11:00:00
